x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mzmed,rtmed,,,NM241,NM242,NM243,NM244,NM245,NM246,NMINF241,NMINF242,NMINF243,NMINF244,NMINF245,NMINF246,AM241,AM242,AM243,AM244,AM245,AM246,AMINF241,AMINF242,AMINF243,AMINF244,AMINF245,AMINF246
,309.0308513,288.3199883,,,12093.45263,17238.87748,16647.95277,10912.51267,16051.10486,10288.98238,20681.59731,15233.63616,23014.09143,11375.81769,7115.554137,18722.14995,19585.87788,26473.9892,27147.24218,20570.18015,20384.95971,17763.88543,13703.59337,18276.81215,17305.71205,13505.93845,10391.25555,11398.5368
,215.1880417,228.30627,,,10368.38727,9374.605814,8121.943979,4998.221359,6183.984532,1968.099067,13023.72056,7015.895204,3192.551093,7669.774245,10883.58599,8874.288679,12746.50884,15109.57057,15716.62281,7995.308423,11920.10766,14002.04589,10093.41523,9771.673683,9529.045851,8179.313896,8038.515851,7372.151577
,163.051986,86.08709451,,,1211875.08,1067310.306,1261294.94,1062210.643,1114319.269,1030980.661,1610995.378,2365317.439,227064.0891,1405874.263,837567.118,872656.0673,955496.8026,850157.3513,859162.7467,348601.0025,1511796.303,726205.85,2240943.505,1108608.96,1175225.052,1470854.089,1269718.192,963079.1501
,298.1850827,158.0331558,,,7552.991526,7421.833665,5991.160354,7130.816673,4791.73987,5778.279718,6603.703704,10305.96965,2632.328568,7306.683069,3551.983045,6201.895162,4588.812245,2795.82559,2560.572143,3180.393806,1673.369655,2506.962625,20693.79335,2536.455066,8490.62556,13997.30858,8714.873803,7271.321544
,327.1149517,100.6308682,,,23426.31327,3894.043247,35009.86126,21313.3921,21707.8141,25518.22793,7052.153524,40174.05194,9929.607189,26783.77408,8104.916924,27540.68476,15030.00334,6579.394213,16728.8782,9408.312677,12217.7995,2425.32721,36779.95488,57571.02855,9952.439118,38102.80991,24738.42145,37263.92267
,511.2469222,324.7149254,,,1610.309058,33024.62438,23000.12105,18895.59619,21618.19764,26906.42881,10067.06351,28297.32245,10332.79876,20296.83659,5017.96276,15761.06945,5138.973385,1658.308944,7877.283945,7194.400681,5673.325619,3432.337594,9153.151124,11180.39381,12016.6783,13241.24262,15122.77835,13536.91434
,502.7538785,114.3684273,,,2385.738314,2318.053523,2126.124852,2368.306804,2432.835643,2509.307832,2973.251057,1622.836228,1322.596406,3497.070449,2083.238061,2310.13498,2011.428219,1582.121663,1695.080859,1587.618862,1420.721833,1505.488402,4517.672609,2664.651753,2877.776154,4553.801413,3043.494636,2741.464624
,660.1670752,188.4078419,,,3701.513466,2975.266499,3814.890555,2319.639942,823.8704536,2976.330965,8978.692174,7584.243046,2727.665948,7693.526023,4444.33915,4534.163581,10451.1201,1523.203998,3166.321976,4196.866595,1698.773231,1809.448391,17177.14161,3768.044761,8284.028099,10537.94853,11345.07514,5707.81385
,430.2132005,156.3270052,,,100299.4554,139910.2141,68684.56461,113428.5816,67233.38448,94337.92027,61525.51587,114891.0041,9527.952699,90474.08674,36028.08894,81641.89708,23232.01175,9580.125953,11884.35157,17706.08426,22045.38771,17729.24346,63408.41419,99847.73546,96289.21593,74509.48996,70801.86561,70448.00668
,764.2566121,305.4578927,,,4024.418627,3676.09954,3740.855625,1622.069572,3281.861822,3266.456768,1631.61547,4205.056937,1314.605711,2838.089324,1836.130815,2718.303905,1286.328369,1217.224562,1110.478323,1489.719086,1437.650663,1201.431517,2173.242588,2230.181514,2822.095475,1967.329096,2079.794916,2154.662584
,187.1579774,293.4516867,,,4054.420452,12084.66641,11960.18945,10971.93239,9938.646761,9735.790193,8280.637719,13946.63733,7354.992865,2761.226987,7345.95915,8982.052151,6583.705852,8377.071006,7778.546467,7521.093868,5100.843595,5766.737799,6217.904456,7996.897167,10378.48239,8379.5642,7035.895044,8226.774809
,460.8302894,410.2553894,,,1702.780815,5696.28472,4817.457762,4899.49076,3895.603493,5164.549082,4760.943153,3047.79938,4016.81252,3406.562241,3566.670997,4664.769433,4126.07017,3935.203011,4016.86279,5166.85498,3265.553809,3406.276172,1214.858616,5142.315055,5206.409019,4054.063429,3951.90045,4376.65211
,461.1528141,250.5888137,,,43675.69998,63119.34652,33800.52449,42940.7613,21987.17537,33305.92413,14712.0049,37817.7468,15325.46236,32847.56332,14552.43046,30539.49982,10007.01112,2317.220105,11272.40903,9820.684136,8426.274952,1448.672919,21715.64802,39845.82853,33978.49723,33235.507,22141.86044,27701.80975
,198.017633,234.3180658,,,9706.588577,5887.255758,3806.733415,6076.861503,2316.312575,5569.985901,9402.381248,4779.229289,11659.70109,6219.825451,9536.62563,2185.748573,12780.6648,7555.549248,13539.21541,12101.10471,6244.317387,11206.29218,7524.869904,5889.857196,6033.758746,2654.683173,6128.998023,3955.268757
,295.1139576,179.5204963,,,252275.1301,312928.2053,367290.3557,256365.2188,287944.541,297880.0591,135526.1182,364208.4337,117111.2799,266116.8533,123961.6176,261589.4196,173878.3131,120768.3478,152459.8349,146586.5413,147468.28,125845.9376,174712.4714,301237.8245,317452.9217,215534.3272,221405.2321,280699.9122
,610.9985597,134.4779181,,,7958.592245,5932.942662,4684.827892,7127.865511,6033.749536,2496.597236,11795.99424,1595.268278,2276.663451,8226.444464,7702.381949,7728.231646,2837.704447,2254.213696,1167.905347,8558.75741,5685.157107,892.7320332,12089.05007,8750.079046,9379.391386,13898.21624,9740.691403,7183.043113
,452.2157701,248.4115852,,,9953.098539,12994.96776,12680.07246,8997.364915,9812.828679,10130.95621,6224.244953,10778.85167,5542.930866,9515.423492,1159.887935,7792.00138,2015.442587,4045.380694,3957.989362,3871.106807,3450.196276,3366.388796,4305.701303,5316.738367,8073.029231,8606.504072,6686.180398,6723.019025
,900.4761622,261.7414325,,,12597.9903,17506.044,21969.7399,13168.4818,1475.171944,15033.34198,7893.887289,18288.90957,5565.398366,16790.04477,6911.30581,13290.12316,3658.742059,3680.773621,6510.071018,4230.407958,7024.22045,5433.641693,7233.522707,13476.50867,4501.088628,13325.06533,8504.346101,10553.67635
,547.1570703,142.190357,,,35995.3139,18666.97024,15655.60997,21149.22362,19682.47452,20923.74001,16940.33556,3764.985032,6252.816843,27444.7082,13013.85477,20585.20634,2709.078967,7422.355436,7121.795349,4660.905241,3018.008717,4194.617618,45114.92507,20371.78738,9957.410458,23932.37882,18714.77945,11346.25749
,638.4138383,279.7386813,,,37575.4313,44439.88037,40820.38847,44890.86753,39986.17562,35735.75453,35072.57424,36300.0244,14905.60526,33330.2788,27995.96183,21807.45581,29066.65652,12054.80578,3181.474609,18899.75164,19550.72972,6309.780884,49945.10746,30126.67823,22592.12493,39863.91018,33367.22239,26210.66562
,560.4156841,426.5104664,,,277116.3681,270587.5243,341194.8183,254425.6626,270756.8957,259543.3994,307837.4023,302425.613,266282.9981,299014.9323,251182.727,260816.204,264454.2857,260916.0533,159565.3036,248925.5694,178433.8514,186226.4044,173297.0777,317142.7823,298300.9567,239584.921,208443.2379,268390.2256
,539.7187413,455.8711483,,,4160.349747,6202.851832,5698.530334,4105.165589,2036.572719,4130.514072,4418.578775,3748.983899,2676.284343,5909.793184,1719.176246,3325.56173,3563.559027,1966.767715,2839.414461,2216.351708,3427.715219,2724.555089,4273.146693,4990.482192,3912.299341,3347.311341,4094.614125,4325.464392
,209.1664691,240.3372186,,,111463.2723,138356.5855,162939.3676,106017.4323,132929.4539,127347.9342,111362.2763,223031.2733,70445.70801,172305.2358,74920.63075,157723.2871,91932.5569,40758.52601,125104.6231,51495.08029,80885.97346,63037.30785,127315.5489,120413.3949,159708.1087,110436.6983,112934.2801,115064.677
,242.1124792,90.37796683,,,49353.2576,38836.66741,42728.8996,14316.59122,28780.06858,48012.97651,53015.7532,32643.80183,26282.80649,38030.79489,42412.52474,1153.480453,19308.02178,17805.56399,24539.28996,19255.06555,18295.21318,15819.48916,57614.60471,66912.49846,41069.54997,32452.61587,14647.14555,40835.69358
,654.2503767,204.7547888,,,22287.88372,27043.08334,21426.85757,20736.89193,17539.16268,17567.61312,11343.88689,23533.60189,8301.560775,19219.19728,9877.624482,15729.60835,12354.35497,6770.403046,5979.796163,8068.949,3301.727404,4472.909035,6440.2335,16901.4001,10771.98237,16680.03073,11834.36378,13042.85135
,321.2021216,163.1981281,,,114655.5338,88874.58687,231267.1901,94874.08634,153202.4866,138778.0981,166249.8637,136271.1975,40503.62491,127753.4492,90506.09498,86126.94536,245758.9139,59886.3323,27973.58701,141545.8125,111747.8734,35911.4439,274729.3877,136138.2959,138890.972,184766.3879,174274.4134,117614.3538
,204.1980501,331.2337037,,,2234.262937,8354.752732,3491.878486,5941.48916,3575.251682,3450.351695,2512.502349,4508.941705,2368.793763,3083.935806,2304.957659,3475.850068,1575.833822,2512.413385,1797.243354,1807.913403,1520.765139,1133.132575,2706.950904,3256.494223,2709.184011,2686.704918,2112.119501,2598.165753
,450.6571104,172.220485,,,4250.770336,6673.506356,6427.274873,5133.257963,5248.120804,4751.53804,2399.647761,6987.034573,2430.024664,6917.027412,2553.212777,5049.030401,2316.137772,1888.226094,3410.298614,1444.69851,1633.987071,2205.898611,3212.436982,4468.209488,5582.45513,4382.393633,4298.011879,4381.36163
,180.1010018,77.04423565,,,342662.063,457731.2896,432668.5703,406618.5212,368662.3104,440525.0473,219126.0527,411438.338,143761.7266,345143.0494,200498.8377,347791.6293,92568.4298,84102.01994,163695.1647,99754.55862,98480.9877,121673.5176,227191.3071,337433.2256,331616.5163,282915.4356,245696.9204,327838.6473
,729.2825719,313.1052557,,,3075.25652,1545.857278,5340.067916,1884.90051,2202.529041,3405.337921,3281.766486,5848.148001,1491.622215,4368.030636,2344.015056,3581.538427,2287.008888,1619.233552,1627.653112,2074.498541,1971.767794,1806.425541,2964.118636,2341.291499,4279.423335,2937.034461,3389.021433,3840.744623
,319.1519778,115.6532823,,,1708815.685,2669096.424,1857800.955,2181503.216,1760699.516,2180672.917,937417.7767,1734308.249,721994.2846,1594912.167,785120.7919,1637926.273,371161.2667,458668.126,664838.2094,384456.5638,525159.2081,564326.4154,954293.7125,1554583.744,1601534.871,1171368.763,1181321.026,1536234.601
,556.2036295,122.0567447,,,1504.213709,1554.707185,1881.56776,1186.392471,1407.569424,1170.710565,2127.775461,1942.030636,792.4337914,1484.993166,1107.244918,1000.270264,3366.594093,1375.724717,856.7466206,1882.029089,1452.739366,777.6839279,3431.133195,1379.13077,1940.340164,1185.690343,1632.84932,974.5213616
,219.0922028,86.51627183,,,9511.64192,6657.2639,7316.678896,5572.307499,5093.728109,5839.209987,7550.52402,5862.733266,9054.278451,5225.161467,6348.417192,4499.379202,7814.90996,9686.746414,9469.902176,6517.080558,6386.636045,6586.950647,6170.3675,6668.057191,6663.390584,5896.023771,5887.507758,4488.695744
,1093.535678,280.5712797,,,80629.41244,50993.08839,48237.06525,75050.50496,49461.71795,48623.00635,85706.37995,55697.63589,19763.9665,58997.12368,53172.24701,27647.04036,48113.39537,15622.90018,19590.5954,35021.25969,25542.759,16860.22489,94229.28242,57628.3919,35835.7656,85205.63977,58504.65362,1342.807444
,474.6794154,457.3374163,,,8425.306744,6376.197248,9893.631935,10307.35791,9237.240194,4972.458258,8199.243302,8460.491178,5746.10272,8906.264055,3718.237738,7731.793697,7678.392465,4713.411099,6367.674808,3633.588845,5333.358478,4034.191207,8343.964023,7689.797692,5423.962566,5081.419477,5758.14162,7155.095607
,585.2382837,262.9958403,,,2850.271154,3951.903554,2471.98131,3310.067298,3567.886472,4584.746167,2957.940954,4903.005783,2692.834492,4134.727791,2512.230154,4108.462454,1641.793655,1365.959935,2669.097111,3121.106214,2216.93482,2213.880553,2483.03253,2970.898761,4199.905964,3286.664773,3442.926028,2849.548613
,590.1939649,256.1659695,,,6747.791276,6656.587457,8978.859255,4140.88343,4771.173571,2966.103907,5286.546187,5753.77559,5691.787027,7514.802262,5018.154477,6550.411699,5938.906891,4459.316097,7772.196559,6026.765783,5684.926259,6364.349447,3655.375367,4538.370244,5706.824554,5078.239778,4256.337825,4182.307705
,167.0831015,371.8555109,,,502711.0109,536996.6013,565200.7397,536032.7259,529347.2788,529615.5674,1224.271451,544857.105,582983.5195,542490.3593,528674.1771,509325.132,553701.8752,593316.5173,551678.0082,534381.899,525161.1146,515965.7301,570168.4492,572642.7304,572866.8449,543607.4489,516476.3375,528238.1001
,661.1708278,189.3019599,,,993.7278111,1158.64807,1763.956578,1168.383513,1603.394549,1273.5949,1823.614562,1691.752732,908.3241476,1500.752236,1221.381963,1256.991367,1824.949735,869.8294941,990.2732459,1163.874466,1467.093957,623.9362305,2950.5609,1568.10485,1977.385224,1873.861933,2438.30134,1490.094517
,363.040423,289.1180483,,,1986.397253,2520.685801,2575.459184,2944.417563,2405.253879,2002.458723,2042.367205,2503.15706,2780.377356,2762.776087,2820.859553,2834.8828,2568.621743,3384.944354,3150.31802,3230.299868,3554.426775,2960.980325,2438.435047,2110.772078,2419.717719,2532.383308,2571.892811,2692.602016
,432.227101,116.0704085,,,1387.376052,5981.849393,4440.471836,4762.62892,2925.668713,4567.127157,3301.653238,7941.569477,1285.457479,1321.802901,1588.449395,2306.30787,2364.290347,1572.296105,1263.100425,1491.146568,1140.248583,1162.716974,5920.070875,5352.61537,2462.74441,946.2717345,2998.349614,3432.078735
,144.0938461,87.34704241,,,256426.2131,228671.666,202193.3037,232318.8994,210946.0204,200274.2354,239044.2395,370889.5126,98800.38152,292384.103,165357.9696,248441.42,10422.82743,101091.1997,92094.22708,329184.8043,296475.4451,78900.64702,399160.3058,359796.4794,193981.0472,365467.2948,271369.7679,254772.1662
,723.529782,457.9655863,,,62735.15558,79654.00006,67205.21958,70411.8592,73025.01792,63545.04239,78249.92403,82669.86135,59481.34418,73831.12048,52434.68902,53971.78997,71454.13202,51781.4032,33129.09033,59265.25466,51813.89378,48123.0656,2879.821077,72050.94546,81895.24268,59326.63058,50594.55691,69246.56214
,579.2933277,211.6185052,,,6206.047617,5724.94475,5216.913713,3594.36213,4805.764253,5675.161463,4910.856401,6936.129933,3156.730203,4936.941414,2923.906486,4772.862403,3078.871104,3153.884853,2360.441655,2994.165911,2320.815674,2627.082948,8098.463164,8016.563928,4192.661898,5419.957452,2812.172936,4481.987293
,416.5882031,269.0667672,,,130930.1613,87235.16379,84391.91096,87239.63224,73181.19773,62283.59075,126099.0779,997916.1104,110895.0926,92760.36203,95219.96539,67245.36998,118044.7959,110096.3618,119235.9625,97658.45534,88586.38713,85216.65865,102925.5498,100994.2047,95371.41725,90460.45648,163540.0331,72053.63184
,500.7201586,194.0374613,,,1746.22701,1052.074755,4159.365445,1401.895404,2469.891821,2567.35556,1789.894433,1265.890514,14049.13561,1228.16325,3762.797044,2746.504323,12549.77683,10201.75627,4280.998235,16556.46714,6744.707414,10355.96806,1587.490867,1869.201901,43192.85374,1983.838346,17088.8806,16699.53915
,522.2656004,316.1337935,,,7613.803011,23443.36077,35221.29182,23231.33714,985.2182658,10197.05714,7559.793559,38316.47328,9238.335911,23476.5778,8808.02266,26514.98776,6398.198017,6463.666242,8024.9891,6763.200233,7221.127958,8007.573375,11816.92358,24904.79966,20711.50494,3579.948902,18601.3889,16971.35972
,782.0712402,463.9677215,,,53160.82182,50907.22133,54799.13223,45282.27068,45084.12268,41444.54299,49893.57678,50691.55372,42435.1646,53671.29815,46241.16469,43370.96632,46675.09946,40704.18999,36501.18225,33648.21811,32182.30128,39288.23861,43109.44514,48119.97174,65748.84217,43659.87491,40932.90117,53277.45695
,419.7014166,172.624011,,,22823.48713,28797.23703,22518.9559,23665.02183,20148.73431,21425.63563,10541.06394,33566.70262,11110.36181,23725.27953,8669.567247,24469.16956,6107.319159,4687.773396,12738.38679,5433.974046,8895.477971,7318.693488,12660.4498,17388.85921,24028.87207,15512.64164,14280.02418,13395.55811
,417.3590363,304.1207023,,,99068.53723,335903.1656,152186.8591,84458.8143,115965.6726,114054.4088,94897.79615,124162.1576,72129.52517,363743.7356,85706.86061,342086.876,109901.6405,51919.06192,71267.07938,55562.36992,61073.27345,50256.07315,99695.1367,101536.8925,165040.514,101971.1338,129597.2079,130729.8697
,841.4352979,234.7244287,,,6085.299784,3864.626537,11281.65046,3084.753785,7077.310539,13060.48599,2873.062099,2107.449238,888.8584387,3517.260141,2075.812222,1727.248174,2041.503676,3390.530667,984.1005141,2043.521583,1358.415233,1489.239242,2202.88576,20286.85309,6859.837298,8868.207056,5278.970501,8476.571705
,304.0639194,247.5777677,,,356877.4923,382634.563,278799.9715,349321.0412,293802.0464,298609.18,323345.5008,253723.6968,354840.1461,259429.6377,308250.7374,239469.8083,147819.2609,251187.8423,247276.4665,176336.2846,166452.7622,218725.9386,404369.0943,302777.5255,242620.6504,322707.2395,288122.4284,241269.7901
,397.3174662,303.7127691,,,38363.97216,68158.09617,111198.045,56362.33675,70576.13292,77024.60438,23791.93684,82964.67597,12933.55395,56645.57391,15880.04401,52200.88564,10853.75982,8242.661853,8831.771119,2290.717077,2567.890467,7845.216787,3256.761812,36379.54909,47931.44901,28898.8724,1655.51582,38046.58513
,121.0781738,128.4797704,,,26231.16397,32463.8058,36456.84954,29287.6264,26941.29598,26378.13369,24387.89275,30747.35833,13756.86522,26575.00062,20227.04602,27288.52096,15597.48758,10974.43115,18202.57266,8385.636221,11016.2331,18817.50874,16202.45028,28500.25313,35008.75421,18308.1736,21799.62692,30419.37881
,69.00937127,40.61475967,,,9575.244631,5932.649846,11266.62895,7107.754325,9850.981427,7371.421289,13873.42378,3379.890902,12022.75646,9306.76805,11738.16169,11012.37807,22604.69879,14973.60993,13596.97025,15855.11781,14212.8572,11294.20802,3801.64233,8605.156848,12054.56834,9456.675048,4575.451023,7673.380132
,205.0993354,179.8918789,,,20023.50139,49196.52989,31001.08627,20538.48427,15458.61722,19120.83814,6081.882596,28045.26483,2736.252248,19196.44486,8029.117815,20579.6842,15524.17868,11981.77311,13498.21448,5501.602807,11274.7623,10554.77629,14871.53669,26047.9382,23765.96891,18673.65655,12271.446,21352.18793
,742.2670063,235.1858103,,,2519.854698,8157.288449,8532.208867,9244.945372,7171.190358,6703.520648,5954.589133,1259.333881,5936.323423,4024.753279,5536.398929,5236.297963,3556.149061,4709.350901,3497.556868,4462.400585,2842.115441,3257.559294,5568.45734,8135.700935,5429.69267,5035.56707,5261.841724,1921.470304
,389.1503776,186.738344,,,92818.96174,93272.77027,115681.441,92119.90552,92631.4551,95639.71331,52946.04196,205111.3684,43504.15717,139515.5621,41051.96493,140279.693,83920.36459,33408.46437,80241.70478,55008.06356,77016.69967,62155.09115,176004.0562,307781.3522,92091.35623,237199.2698,151208.0085,171952.2168
,458.1336241,288.2964993,,,5774.772988,13275.34432,8441.253003,17808.33604,10231.40692,16873.30824,2192.581619,12126.61081,21326.04795,17174.82729,22067.02852,15394.36267,14473.5415,25354.00221,26615.80086,21390.0742,27841.13223,26206.2261,12771.17219,16012.55137,19345.41379,24560.90907,17694.61828,23055.80451
,582.9565551,470.8302426,,,5881.26572,8194.884919,6067.23421,6312.03873,5382.31188,5484.867017,3348.5828,4489.248561,1662.016313,6000.629867,1741.601733,4307.207348,4011.481899,5997.034714,5633.236895,5356.099974,4313.253668,4828.219391,8052.619267,6891.822393,6047.541204,5910.195267,5373.636583,5135.249725
,286.1227307,234.7789834,,,3973.087341,3799.586282,4826.392117,1579.980302,4553.479503,2647.820879,4457.963363,7030.881798,3066.618241,2989.669229,3178.620274,927.7902807,5206.895304,4818.342555,2619.46003,3356.316758,2634.208582,3074.229813,6720.537942,3416.406985,4679.486684,3942.234793,5542.629973,3085.556153
,500.39734,440.5099109,,,1957437.15,2031838.556,15442.88453,1885190.573,2063942.998,2024838.422,2351695.381,2273204.809,2060728.85,2168614.05,1867561.49,2043492.414,1966774.73,2055503.984,1344598.359,1913426.507,1526192.82,1626437.251,1453859.659,2318655.121,11692.30016,1815035.889,1737124.603,2014822.203
,469.2843158,385.3025463,,,42589.02758,69700.93835,55870.58764,58641.57013,54573.87818,61359.91434,34713.44724,72269.10352,24351.7739,75915.88195,37899.60899,65294.1145,32908.91263,35841.92335,34710.45065,22755.52065,32418.42667,14783.63922,30553.29749,77859.24925,39410.22429,80648.77517,48161.96502,48233.94089
,514.8867573,41.46900058,,,4211.691323,3112.308046,3202.724521,3330.62777,3077.670722,2351.823292,2743.496951,3614.247372,1501.650168,3260.130583,3715.767022,3865.82583,6173.203487,8097.42206,4766.518831,4864.701733,4772.917271,5757.017621,4116.319939,3334.244687,4795.781652,2098.927552,2737.940406,3020.587263
,832.8230787,258.7406723,,,16010.4388,15212.12603,7340.249561,13179.74486,8127.815284,6364.492642,4896.934149,10579.65699,1389.454926,8990.940516,2504.84916,8156.789801,880.9563231,2076.911782,812.4357832,1325.835703,635.2719131,1255.259583,4103.123224,14564.54399,1122.477008,9340.029034,3019.429602,6278.365401
,570.9414987,179.5183424,,,4115.172966,2697.956796,2499.207666,2697.364145,3271.770966,2946.219329,5170.951828,2704.582301,4895.448267,3260.587459,5622.895347,2719.528215,5627.74116,5285.857346,3533.459537,6095.989311,6304.881282,4268.088508,2148.574499,3443.104963,4277.017289,4010.771345,3888.109161,3304.093763
,414.1326236,339.1636264,,,10810.96517,19295.77995,19017.2398,26075.45778,23177.9733,25200.07799,12919.94259,17911.53698,26570.25541,830.7207352,27986.08273,23087.1256,18971.40751,30805.2765,29239.73112,30244.77499,27925.402,31878.04147,18871.99644,18599.81619,23316.60852,28015.97049,21839.22972,22771.58705
,120.0185642,37.61688994,,,4507.200483,3999.045898,7089.57151,3749.335856,4979.854972,4672.605041,4683.563917,18493.8233,1236.333236,8131.47975,2237.635616,4890.395104,2306.442674,1765.43367,1383.114236,1461.939092,1617.356213,1412.988424,5739.607607,5486.266774,5695.798493,5263.584391,4989.947402,4151.029454
,416.7405687,269.0370943,,,243050.4437,194255.6549,198903.584,191615.3377,168840.8024,13422.34074,52320.34581,190931.3612,43735.45032,200602.9468,32635.56915,23360.60804,47585.47098,48786.67686,52840.12046,39392.37187,30758.15306,31650.24433,38331.32125,40154.41374,199781.4821,33728.02333,21993.96168,153119.4898
,833.2923426,284.9407333,,,8604.138275,9696.541814,7207.245573,8989.151968,8794.517797,9228.306115,4844.72956,11928.09196,2240.496087,10743.54496,4036.130182,10234.39198,3314.004089,2029.397867,1077.129292,2151.042512,2249.657073,1888.432493,7027.933596,10895.27609,6579.02845,6171.335235,5892.055572,4375.146513
,513.3814285,433.548765,,,102735.4859,118586.1693,167345.9766,97925.84554,103075.7929,113560.7239,130327.1047,117529.6292,125771.8392,132878.3241,93385.03707,103183.2983,111577.204,107447.569,52942.98191,114222.9554,64163.42274,85703.84509,70469.32417,137608.2909,110751.9464,99617.64965,87452.58311,129186.6142
,538.270605,298.5935808,,,15833.86454,27354.87424,37419.03136,24816.73086,1506.139113,27801.42708,2685.037139,21654.04307,7097.039573,1365.866207,9938.08401,20906.33535,4702.352047,3841.820582,5634.652387,4395.335106,3669.906598,3769.317917,18583.24602,29896.08555,14447.18632,24628.53653,12158.79639,20255.93706
,447.9831734,41.49948752,,,23292.50249,2720.272098,41616.06345,19033.73397,29316.52511,25126.60634,28948.0637,29006.86516,28753.22502,34260.45125,37643.96872,29877.85942,96575.34589,59586.85545,42461.05943,61727.09267,56769.90219,47060.41644,42826.31195,26215.3506,50601.22317,32065.94232,26872.58502,28956.11443
,927.4817945,337.1288274,,,10317.51074,15022.3898,24820.02344,16970.69447,12560.55448,3676.076483,7241.404539,1675.727183,6343.768609,13824.19726,5676.400105,15570.99551,1230.72634,3962.915017,4293.615779,5271.560042,4189.963295,4058.73982,7483.722139,9524.121514,14988.08418,9143.355337,9728.292563,9343.299167
,324.159931,144.7491454,,,38114.6593,87368.62064,111482.351,5193.645662,64653.94983,80638.27785,78730.66817,33462.54389,19654.22793,33449.29669,50828.69383,14990.809,44120.63744,25147.04784,12249.36961,21968.098,22303.5009,14358.44387,107341.2887,72369.31753,58131.82035,42809.4099,44301.71295,47124.26182
,613.1577393,43.24337682,,,206651.8606,207767.6354,138011.5798,217569.344,139451.3939,146605.4043,191700.127,96411.86562,155419.6189,71725.86991,183719.9686,126373.7849,164634.0484,153929.314,115512.8192,112854.6577,141239.9045,112401.1448,28810.09572,235803.5577,76940.10111,249111.9962,155000.6921,183166.9759
,590.4501078,440.5233168,,,184913.5804,187063.6208,248712.0092,181187.0263,202400.9737,165896.3212,225164.6034,207133.8125,188169.4759,202527.1208,164872.6115,177710.2508,161639.0639,194721.7065,113442.9865,180573.4073,132674.2272,131511.3259,122707.6353,221880.0946,210902.8407,161216.0596,147911.1531,186663.142
,309.236393,265.5977773,,,8481.913761,7795.568002,3293.231561,5117.389554,4147.771902,3382.187253,10606.67172,4507.240682,12572.99105,5150.600613,3974.823345,4377.93759,17914.97593,18428.74303,12694.77958,10966.97177,10214.67426,11435.38574,9222.17209,6006.941847,5676.036013,6643.423082,5012.257092,4082.089951
,618.9178353,417.4197871,,,2710.273865,3295.722872,3722.112325,3997.284104,4100.369747,3571.917332,3262.661781,3210.506249,3392.993346,3707.384648,3445.97986,4339.109883,3311.028029,2843.533045,1903.415737,2389.708255,2976.576805,2813.421976,2909.278799,4347.964461,3682.375779,4001.262985,1823.530216,2875.131869
,606.8716899,41.54333174,,,3806.646062,2720.280016,4655.881358,2860.984839,3175.687387,2644.010432,5447.929875,3356.280648,3632.212138,3477.713105,3438.575619,3740.977018,6716.240701,3501.938735,4824.297629,6102.024731,5248.296374,3825.7946,3974.004353,3334.801217,2882.219307,3262.204401,4509.82138,3266.941538
,580.4264034,457.9564221,,,8005.535371,19531.73121,17951.80348,16238.345,16473.49058,3949.19885,2419.063688,24262.68453,2468.949306,14566.87483,24651.53227,13689.32514,15805.68563,14410.10102,13881.94126,1347.625929,11192.49868,14162.292,1803.91029,14050.26265,15878.99669,15830.3343,2892.594898,10927.38258
,537.8790543,457.9689325,,,5765.222266,9272.249636,8185.712258,8703.996134,7934.981789,6418.270823,5555.402271,6293.845978,4643.37251,7476.634853,5682.730685,6743.126581,7000.794519,3529.754556,5884.611071,6156.512951,3177.005261,5255.579432,7518.74574,7167.342826,7895.9812,6825.654585,8108.492397,5867.896
,592.7064277,264.7569065,,,3212.924564,2505.686446,1548.469577,1389.717,1950.811613,1823.082251,2610.040906,1980.306176,3423.639746,2175.005076,2133.348751,2026.342914,3735.925182,2565.770281,2988.965031,2413.150784,2046.539893,2608.504788,3334.075322,2606.418291,2082.871229,2312.683333,2294.838084,1581.135363
,222.1135445,41.92717073,,,11887.19842,7943.103971,8170.319672,8385.807509,11245.78277,9028.264657,11207.35526,10447.85392,11932.561,11541.81024,13355.57716,1885.905529,14831.37696,11428.52283,13530.80894,35228.72246,30205.45195,24045.49804,9075.585078,1323.030746,14082.08988,9010.741221,2260.610984,11140.15512
,632.4698959,440.5071752,,,1870655.849,1964629.261,21474.54441,1803113.359,1948477.232,1862277.774,2092913.224,1994066.446,1801178.01,1927305.621,1677103.547,1761859.49,1884118.865,1769555.471,1195262.389,1730588.096,1387301.308,1405604.785,1313818.641,2124016.796,1981592.38,1600707.195,1536508.022,1814601.894
,820.51206,138.761276,,,3610.750556,2989.377663,3690.184224,3200.877836,2966.916296,2966.490103,5669.518106,3124.015132,2178.132863,3811.142019,4500.19522,3255.988443,3699.416592,1640.93269,1724.106178,3633.813203,2723.061331,1305.181076,2345.806324,4300.60486,4751.564429,5518.505864,5554.266036,3849.732469
