x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mzmed,rtmed,,,NM481,NM482,NM483,NM484,NM485,NM486,NMINF481,NMINF482,NMINF483,NMINF484,NMINF485,NMINF486,AM481,AM482,AM483,AM484,AM485,AM486,AMINF481,AMINF482,AMINF483,AMINF484,AMINF485,AMINF486
,149.1460741,299.8331053,,,14483.02495,14989.31138,13204.3707,18094.40068,16958.17206,17200.03354,7265.600194,19200.97671,16441.41554,14015.07289,14988.68571,15186.4425,21333.98394,21639.78166,16128.6058,19088.42138,21390.34559,17804.08207,20522.08502,12677.55736,24215.6553,20941.45131,12891.72941,19673.77443
,545.3666164,386.2903697,,,33056.62793,28525.98214,46039.4635,27442.65589,38697.77349,32864.14605,37734.00121,32565.72952,39337.32411,26222.51479,31692.68724,36038.87692,139128.6243,63833.13827,37201.05429,111528.7295,78114.63124,47853.31114,26773.73289,25012.74771,30130.90359,32606.97365,27538.55915,27314.11573
,356.1949319,208.1930553,,,37088.04455,212028.6569,40073.88235,217002.3702,41304.60813,201421.9837,440961.3282,360460.4638,11404.5592,338929.6192,333870.6135,295900.977,28907.57515,180716.3335,165526.3852,158283.7015,137304.335,135463.4269,190640.8028,244793.011,29002.30038,155012.3207,151125.6007,170040.7026
,415.1653645,307.5709687,,,21453.06041,24844.39933,12870.12641,27009.19412,18719.57724,18471.29536,7265.892832,7481.534325,12534.70407,6899.233644,8240.671341,5940.280052,61015.07392,15814.65188,25255.06191,34203.93551,38475.80503,13085.45951,13315.20665,12419.66872,62409.66164,13117.64645,37762.73851,36631.58573
,992.3570609,283.5509992,,,1822.076423,4227.369957,3363.350998,4185.736171,3513.224471,3845.992628,2609.233392,2162.375608,2642.388388,2479.773001,2230.779845,1963.855825,36599.14362,7186.236007,9604.734685,23450.49037,18467.11913,9530.368198,2771.845536,9587.081224,36435.39383,12620.40614,20034.3507,16708.657
,805.3179795,290.0228748,,,21405.41583,45786.39778,12686.97403,28676.53681,5756.048066,25170.82624,2502.471141,2073.99724,3835.177723,2193.010232,3013.930553,3064.336975,106017.9846,1684.54143,33820.74499,60231.53656,53315.88118,24261.76383,12429.97256,10960.97469,106214.9506,11056.31755,48931.13797,43188.0797
,268.4228872,65.07084956,,,41396.15344,91337.10003,4073.635479,68172.09034,1237.221836,38593.99224,1362.318644,1456.912491,1181.127879,1005.30737,975.9249741,985.2386057,1284.521669,22691.45751,44002.09055,16673.34252,58530.64321,76962.52903,1077.591886,7820.895182,10995.28347,1034.888265,105816.799,71967.09028
,457.7104224,316.5733823,,,12694.43743,15553.19608,12715.83416,15467.24568,12996.7433,14713.29184,3979.161896,2775.04802,9870.147712,2797.765135,8099.621219,6742.625534,2958.513425,12290.76743,15549.87335,20598.11641,19027.74026,13637.75649,9098.861506,3174.788377,36436.39247,8551.632861,15292.62484,16599.51271
,407.3426872,464.8213258,,,15338.60022,4416.232562,13415.73148,13497.82642,13330.82201,11845.06544,13220.26743,11554.34468,14014.31168,14620.63586,14307.79595,2712.993593,13628.69949,14234.51529,14878.62298,13163.87195,13317.54456,13469.22299,12355.77351,15125.37363,14294.39642,13849.43961,12506.60081,13781.24449
,453.1425679,173.4873885,,,113545.8638,135106.456,76707.43516,113975.6286,128888.7387,114701.0498,28835.90807,10866.78201,44805.66959,31298.46194,29445.75653,39039.12609,208763.4303,98097.85266,95079.43421,109959.5491,112585.5331,75267.36012,55482.35229,53481.0854,124500.3904,55653.90296,64730.2421,107094.5344
,478.3280308,426.2888858,,,19913.55855,20896.98557,19693.95849,20994.36518,14827.9685,21818.84128,11553.93833,4052.428605,13701.78416,1834.238731,11958.48194,12985.20217,11514.63091,13496.81073,14048.22255,6740.895014,11040.75124,15350.11025,12817.02199,13793.90573,22204.57586,19615.64139,21874.28152,19675.4075
,337.1966666,150.779439,,,5922.484148,8060.214235,4391.969694,6994.055326,5596.420632,6751.693191,1619.237693,5664.570441,2723.346556,3012.808722,1506.398705,3640.052589,10746.58056,5490.195514,20914.77084,7237.388352,7113.440176,10173.37932,23302.17192,15627.54012,12610.76563,21229.59222,12874.64585,14723.64113
,1087.503006,338.048849,,,14151.69267,19928.35452,8855.792769,15771.6436,11098.59466,13322.72057,2207.132491,4100.603135,1814.213514,2150.680344,2995.4309,4079.29365,25342.97571,11729.58155,23029.86394,2019.939029,21232.29095,16588.68612,10026.18988,10731.35705,26802.91709,11262.34832,16303.16951,13131.71374
,821.0134632,139.6125011,,,5838.076792,4423.797343,5212.899657,4905.345119,4568.165694,4158.59895,1320.69997,5895.120735,1623.081552,2179.978867,1060.526706,2306.318998,7134.319921,7979.727937,8745.670349,7462.920315,3220.505948,6943.988503,8949.081264,3975.095247,6471.653509,8687.52613,8074.173758,6888.816418
,662.4788602,433.5530912,,,243238.2402,249321.0845,254263.6229,219143.6326,232241.2507,220569.4503,126117.4213,205844.5756,208441.2258,162295.3139,152343.5581,182330.6477,4776.037187,179312.8694,173284.9014,100333.7125,101428.6343,117312.4899,259692.772,218839.4459,264432.8935,221557.6557,219635.6743,202518.0108
,568.7318997,455.0021006,,,5019.033465,1611.629797,1706.968216,7427.932804,6162.333062,4568.566609,1628.876489,3605.696345,3691.613252,2321.661807,1990.718674,3117.941896,14664.21518,16877.39342,8441.929915,14975.1592,1226.763391,10113.91937,6233.451204,2292.447362,5105.300683,1603.154926,5612.688842,4025.000297
,367.1585019,108.3603889,,,94579.7399,168009.3652,37833.89061,121389.8199,68095.53467,94813.73262,20533.4786,51185.36619,7491.10118,33683.3926,14797.75827,23529.90024,134545.7227,341414.066,579595.7568,207713.0157,351739.6263,406640.9596,707450.7493,340602.7316,73531.33216,445282.4476,316306.5764,166145.8236
,439.349337,440.4010985,,,886796.5262,857572.6784,814230.7108,827519.829,1160.528025,693741.4612,590554.969,841449.8531,730213.9589,693789.6206,603077.5139,733302.4947,582639.1575,672167.4556,694780.3675,568061.6315,568303.6264,627866.5687,890036.0309,831373.322,851468.3593,820397.1104,816524.7923,758275.5304
,432.8210919,427.5347309,,,9196.93608,14512.19589,11892.66719,10553.73965,10430.08653,11328.3587,13988.02583,15396.95175,14258.57496,10642.5539,12286.37335,11665.40719,18780.43485,16106.96148,14492.03296,17990.61096,12998.22334,12625.94087,15486.20676,14080.97135,13772.06776,13293.59874,12356.10962,11471.33971
,353.0593262,131.9090173,,,922603.9971,1116781.967,988661.5666,1112297.27,1014652.392,1087234.259,361503.3423,1043069.779,630875.0677,835146.0228,569415.712,967374.0036,1739219.963,1501989.758,1169238.017,1493940.983,1256728.462,1405070.287,1316119.32,1386327.595,1444712.079,1455290.62,1475101.714,1428186.197
,422.046622,49.19910092,,,2005.109273,2805.089901,1414.446611,1226.404251,1994.476652,1601.434532,939.5209865,857.837713,1069.710872,1439.354004,1001.604044,786.547723,5319.076272,2815.926554,3509.820923,5712.894173,3463.260512,2723.686336,4142.438675,2609.638963,3466.415244,3412.900489,1379.688876,2312.966985
,87.05655005,334.0819796,,,132787.4058,132201.7182,124928.3893,123083.9056,121368.5275,113288.8711,167627.4538,141907.2,117682.5169,126985.6931,122007.7325,107963.9888,123954.6118,116854.2503,123963.6164,122266.5051,111542.5652,105478.0951,132685.7775,131834.5775,129507.5996,119974.3037,114392.6425,116145.9199
,284.1251911,117.785638,,,5403.270019,11639.39843,2414.651877,7300.113002,5539.713469,6668.409467,1653.650083,2050.678047,2792.032957,1461.615417,3976.752003,2671.034363,25355.51721,10727.26826,5011.889488,10225.64522,10043.2431,7164.500078,7848.66841,6330.325333,12277.50371,920.0843897,10943.03111,10459.41095
,472.3677187,425.6618899,,,230751.224,218410.5912,240850.3987,202068.4313,213282.0335,202474.3552,123687.9724,212233.8267,170945.3508,154753.3938,127784.7462,164485.6004,77186.99614,127772.5589,165341.2414,93991.25891,103854.3981,124752.6072,242847.6824,213288.9622,246289.8025,224628.0758,221965.8711,198423.5362
,327.0179869,288.2585049,,,12460.96899,13670.08523,11559.73582,14472.42855,13919.15312,14989.13518,22778.43289,16978.48517,15830.82264,17613.4285,13677.65091,15586.29112,11527.52782,11765.42126,14129.14713,12975.76631,11652.32181,13726.38562,12902.8466,13281.18316,15157.00255,14373.21318,12682.38383,10625.09048
,1036.676214,269.5039477,,,1588.433098,276916.1169,165983.9512,257075.7717,188516.449,218315.7682,32022.23995,96275.71006,108885.4658,36361.95431,49395.94678,83466.73027,256095.2195,299129.7903,301643.5791,322336.6606,4117.978054,275830.6709,2570.828247,203733.6346,254804.2658,231069.8563,333668.1172,291339.0271
,428.9726396,41.46896018,,,29011.27134,28388.90481,32094.24654,16720.40462,31028.05167,3446.097017,13161.78416,58031.7962,77958.92944,40716.86527,53149.02598,68114.28183,32237.86602,1996.523027,51919.27826,13451.48581,42370.92728,32818.58616,39454.84776,42833.6179,44062.10341,38011.24513,20026.69843,38879.4104
,331.6242743,288.2900047,,,40738.53235,37790.04502,41433.71066,47736.04963,48384.10737,49121.23096,61452.15478,45582.84471,48211.5634,56786.59548,64156.71484,54714.3346,33524.81597,36350.586,42224.02499,47714.99669,46844.51346,44562.39916,37652.87068,41675.50103,42708.76915,45537.19543,47795.84063,51170.95555
,260.2339264,228.3226598,,,2614.438702,3141.279008,2097.416516,3157.122855,2205.719172,2462.973025,1352.100252,2278.070307,1186.246339,1775.806255,979.1545152,1726.9922,7824.858221,13307.66317,3823.095716,7587.090866,3856.673421,5879.373189,12445.63734,5043.063696,4640.770416,8868.645467,7855.482427,4429.394662
,273.1787565,230.8920272,,,155276.1354,109161.442,190173.8159,122386.8234,161161.5719,130919.6604,219089.7455,226840.6451,225148.9117,214260.4422,205193.3082,200239.7497,213644.9738,137312.5005,89529.5147,171743.7665,127064.775,107236.503,94982.18728,118907.5301,76346.88596,93874.95902,85145.00439,85232.5157
,646.2729172,352.8785792,,,66168.68409,105115.2365,20764.87542,76430.17853,45084.54659,61802.12674,8887.540226,1096.116454,6809.867352,2056.990584,7777.629885,3347.629948,67845.69484,2538.091702,70823.14893,36124.7831,76377.99088,24971.06086,2371.520057,18170.23367,84894.03377,10924.58283,27544.55777,39032.84881
,93.04672986,250.1618963,,,1300.096441,3567.409243,1234.714901,2143.640925,1639.296842,1840.415585,840.641126,605.7589921,1341.282427,548.5674896,656.2066108,503.004068,2160.186938,1203.050147,3398.326154,2130.515713,2295.06267,1380.954088,956.8659418,906.1776864,2757.47091,570.4194536,1452.295668,1509.286272
,336.2697844,442.2274422,,,19641.34244,19210.9155,1267.41923,16638.64032,18667.22542,16681.3141,18523.07044,15949.95097,18310.4054,16858.53796,14539.48749,7983.270147,24801.65486,19865.14169,21212.30477,18358.1989,16813.63229,17559.28054,17314.96046,3263.718489,24271.02997,17122.80597,15578.20193,13288.44924
,439.1629434,201.317997,,,930736.5046,915548.5266,787153.1882,894965.5244,837386.3764,10533.29976,349604.8775,670512.4296,570358.3818,510537.1747,456794.0253,581297.9791,835090.0115,20858.62748,665144.1443,17297.48271,13675.09497,11978.84339,13596.30492,852459.7988,853510.735,813822.3858,805127.4144,790985.1378
,348.1444136,171.7781538,,,43915.37142,50069.07829,34630.79955,43926.61388,30171.61536,34938.4889,7405.667372,12138.13509,19609.45388,67356.17887,150334.785,16849.85791,74625.3233,59780.81407,35497.62827,59993.45589,44112.00299,24867.85567,48523.81519,37503.75925,61271.09377,34631.36318,48273.73634,41662.50164
,647.9357142,456.7238749,,,2339.81438,5745.737475,4646.401023,6378.018145,6103.181136,6460.391935,2741.822518,4117.631726,3597.499642,3583.665979,3597.876854,4584.182859,26219.18058,4714.772582,8255.932286,36528.06604,11993.05159,24042.95343,4893.16968,4733.686625,6285.699649,5965.82799,7761.958422,5659.907075
,423.1046588,37.19934805,,,13312.65489,37683.50703,5647.059992,22669.78166,12300.21568,12247.87299,2652.113072,2582.653742,4514.581502,2567.428072,2649.563699,3143.547902,74780.62379,2518.755198,35785.19538,33752.94938,43120.00184,12210.05049,9662.751205,5698.652814,97931.97522,1706.292256,36905.84772,37776.03057
,342.2720699,238.6231512,,,30022.26925,20020.47875,34650.00448,20277.19036,21542.91241,23141.98388,58500.19606,81616.84999,26806.71682,38306.63583,35287.8792,31675.15494,15214.97789,15631.25335,14148.33413,15005.45111,12904.79842,14408.09665,15790.29266,19063.58791,17974.22652,11371.85254,161559.557,76221.07932
,530.3861909,270.8961998,,,5849.17998,6775.619896,9236.574486,8980.568634,9176.580855,7752.212174,15647.35254,11239.50062,14255.75274,9052.863005,11445.24509,3011.802008,4778.949923,4399.782728,5767.070636,6459.774077,5153.212024,7242.804456,7416.859079,8788.052146,5688.120723,8655.359179,3678.023961,5494.552434
,286.2491672,201.3279223,,,11542.20603,12333.47574,9383.907135,17637.04894,8265.509693,14114.24183,3416.267287,11438.90187,4525.534093,3472.760149,3289.466057,6601.133195,33873.7538,6446.574926,30082.48232,33054.48001,26991.15092,30213.99548,4444.150635,25280.35488,41882.49774,19667.63905,32793.95577,27684.73078
,383.1352618,373.7163343,,,2536.407626,2103.370729,5809.057293,1898.789444,6630.772361,6168.123806,7261.877914,7342.142869,6022.175283,2456.950847,6402.392417,6904.139163,6098.0879,5367.979907,4804.178131,4661.389704,5741.294299,5847.782326,3970.396039,5781.432811,4669.956641,6561.207683,6308.33967,8829.9439
,476.0193736,139.649134,,,236881.7586,261451.9994,192525.8151,222509.4691,198186.1906,189016.7566,89414.47406,209888.112,119141.9997,153680.8071,88640.49884,144453.0925,290323.3654,313792.7188,230724.1666,275485.0086,225047.5873,239437.8735,306631.842,314676.0643,6579.272747,289563.9114,267968.9075,129374.4349
,429.985369,44.96177197,,,1889.678898,2770.780033,2521.918343,2411.767625,1563.389842,2021.110951,3107.67099,1530.310209,2363.800972,4327.679739,2067.904737,6108.220299,3264.639614,2821.42528,2217.961401,2776.190539,4302.443179,3902.090294,3736.077587,2905.064314,3442.527569,3054.70679,3287.75187,1680.128514
,312.2691641,425.4352231,,,520759.6299,600346.712,549373.5172,581208.0428,533426.3073,516893.953,529879.315,544627.2925,528772.3555,570357.2972,539529.4008,571269.8827,587459.7099,534159.1264,625485.4244,585517.4192,577557.5387,589315.4502,568137.6894,592562.1622,621018.7644,594468.3869,515461.2414,525758.0032
,259.130943,404.2280795,,,7170.662976,8004.162205,5956.246374,6873.808072,3897.244437,4525.062513,8128.946543,4902.558891,6362.240477,8268.618728,6602.515851,7571.114554,6489.902513,5917.280992,4901.324711,4523.744989,5736.883698,3347.770642,6664.230849,2518.075855,7739.970204,1633.217425,10378.91694,7142.224775
,1045.550574,259.5976165,,,2541.620479,2399.697674,2037.551007,5084.171021,1916.566328,2573.61705,748.1191393,809.0511199,915.6257688,627.6471279,751.6566992,857.4140767,1613.574018,1656.566893,1521.654633,4791.757966,4326.166143,4929.845974,4146.230207,2664.344442,7243.944254,3765.617533,3308.552367,3488.470181
,554.9107117,426.2840995,,,1316.910556,3740.006293,4138.153436,3672.932797,941.2866364,2446.871577,3426.733234,3424.78563,3308.702919,3226.237918,3038.067906,2638.434641,6579.26229,4481.427832,4163.891596,5396.614479,4808.652623,3664.191027,1735.513513,3730.621255,4120.783677,3410.251837,3682.724267,3136.279507
,421.2997105,392.4300215,,,21043.02554,37515.662,14737.73679,29187.95252,16204.10854,24160.03313,15622.38551,11281.14605,13672.40693,12785.02922,12237.96355,11955.92817,30342.58076,35456.85105,30150.8206,38328.2724,3830.625433,39790.75558,42890.35921,35546.16092,32098.29309,40456.77064,30954.41366,18430.08994
,250.2000837,372.9916023,,,32238.69781,40591.59595,47532.94645,39383.80453,45147.47779,35599.61748,89287.33593,54151.05159,62389.25163,55563.78854,74116.5216,56725.08617,214875.0839,95564.19378,86172.63402,162677.8236,120770.3477,86142.57876,124991.3062,83368.04893,46488.43446,43438.70707,38224.48511,29463.0612
,438.2112697,367.4570374,,,23556.5977,13507.55986,9442.032348,6771.893385,16930.99482,3695.49634,14247.58836,13453.8015,15130.43174,15536.45559,867.8408687,13237.80988,1880.446484,10903.23837,1253.86696,6576.948797,20847.43733,11579.37112,12279.117,5333.838134,1515.483398,12976.72381,10240.07728,3463.832815
,291.1083744,224.8699547,,,149637.8304,174160.2879,64736.71463,137969.6591,96518.9156,107435.551,10431.36192,5786.759762,15045.79679,9850.859153,12008.73535,3112.054919,60405.11886,41177.20574,190769.684,47698.84578,113288.7266,100007.1023,33292.73583,31715.03097,99684.18272,30543.09513,63296.95093,56501.22504
,818.513055,136.1961539,,,3143.805013,1958.509229,1635.689189,3697.614039,2214.550341,2941.449822,506.5357049,1319.788949,333.1937969,474.1364655,268.8078542,1501.435322,5545.252569,8094.776196,6430.798219,6621.728336,1579.96755,7623.586916,9111.79305,5304.43323,7257.383908,7513.529832,2861.992276,6529.745628
,696.3620422,185.8908545,,,20365.86558,5326.010254,673671.2886,17596.30506,239322.9837,290146.5216,702563.8879,56394.06361,887703.5448,380315.0573,748428.5237,436080.8488,35141.09566,3401.633367,113751.4104,19173.96661,69612.54133,37407.15488,14787.40055,811375.0718,57662.78567,337673.9004,34694.50643,340541.5845
,208.0786109,126.728493,,,2812.779263,3785.028138,2193.589227,3011.938841,940.4670263,2888.032496,3346.674935,5805.272235,2413.181625,3378.885486,2609.847869,3514.946343,4976.256649,7482.356426,2781.935998,6312.820975,2698.019403,4099.009889,42245.94389,22018.97321,5895.414379,30189.23291,7641.450466,5764.681449
,329.0953105,369.6143715,,,16095.96181,15800.67993,11755.55857,12450.69605,12302.50077,10734.39877,13332.33094,16569.77145,11501.04389,12788.83026,11794.903,10695.19056,12518.78927,9696.431417,14785.85085,10069.33117,8977.934941,10588.58798,16145.72491,13458.22141,13151.44022,12172.08197,1459.292427,11728.80916
,124.0609203,141.3781598,,,14248.79414,15626.95106,20261.68661,2286.228283,7805.758224,18579.77574,4858.888164,29029.19477,17033.60896,19737.92057,10953.83898,20431.17857,10181.40403,1558.524477,15427.30392,11067.18465,13001.81014,1689.469117,9358.872646,17593.13101,13134.76073,12980.73961,11770.69235,12807.44479
,364.1455471,128.0311106,,,90000.12224,67609.36267,79041.62425,81857.82659,87846.40168,90808.01522,14218.54228,38375.75165,10726.08552,26384.30421,23046.65276,30565.6013,32018.5686,9797.387393,16178.11608,27527.11599,22741.34561,8472.462521,22106.89184,38209.04287,45908.26062,30262.46201,28956.04199,30566.19165
,553.821265,260.452795,,,10082.17568,5301.322602,9176.06079,5653.1844,10117.02721,5689.167026,23677.35001,14429.67664,9739.103948,8811.849402,11135.34888,10536.8373,6550.032729,4728.087091,8183.53073,4965.727156,4012.874132,3995.550269,3904.796478,6836.216661,3773.348346,6426.508256,1416.670571,1731.430979
,618.2790994,351.6296427,,,139670.6109,196729.3477,67219.38644,161699.6917,111088.924,133665.9424,25633.94762,3283.091639,24522.59071,11894.90773,1392.021208,11787.29033,170568.7813,9555.954462,190692.8436,84214.77229,167426.4039,81028.85459,13152.06669,61154.89104,184659.2715,32532.17139,92692.57011,115909.3304
,425.2215084,407.6723688,,,261174.6319,292929.0008,265449.2639,271118.4588,255151.4309,267087.7037,262470.2142,262479.2153,237580.5298,257571.1119,243469.9103,247924.4561,241476.5931,214873.2264,250755.7679,239734.5443,240045.5858,237612.4029,248691.9029,267167.5552,272448.9622,260451.5489,255760.0887,250819.9391
,459.1893968,212.4823919,,,153875.7895,183467.0048,96574.40099,146633.4306,33650.56779,119572.206,43495.9946,92397.93452,33279.15218,41605.66973,38238.20254,32902.33948,244411.4149,377946.5413,193077.2804,261231.3672,184104.1794,260048.4613,336613.1791,238463.5152,201481.9029,274830.4688,209468.3823,179383.625
,746.2274282,171.3215952,,,7813.185578,7526.122422,5619.904412,5616.069807,4001.0858,4901.209158,1188.709718,1334.854646,1934.68189,724.6246329,1147.89009,1332.412566,10380.45446,1415.810892,5939.312453,5301.152151,7607.391728,3345.308666,2282.702131,2619.900456,8527.406039,1919.072247,4031.602147,4786.895859
,676.2603352,363.8004459,,,11169.83232,19984.29463,6995.903032,21734.68573,14014.51902,23367.47615,1977.931086,1131.131047,2218.647485,2075.186489,4118.598108,3807.727801,8562.894549,2148.675903,21923.30707,17460.90612,30962.20756,14877.95152,3062.629539,7349.993478,29807.20344,6462.655869,16270.63786,23535.34073
,677.0625078,246.6982426,,,15367.43189,14534.96418,18469.31776,15383.49646,17780.07264,9144.766182,13594.61831,12246.48834,13826.28155,14261.65978,12417.73248,8963.463293,23066.81808,15580.1646,17006.30485,42719.22254,13769.44399,26609.63783,13532.92627,16764.63644,8736.119188,15709.87154,1962.587817,4691.913648
,397.1891764,235.1660417,,,17554.31156,22548.78653,11380.6099,17161.24209,14947.0583,15068.46748,5808.548179,18533.19832,12122.92033,8529.098716,7408.754458,12705.01421,19703.9896,29005.76013,19270.0417,17150.82704,15789.28064,15219.79504,45309.51142,35977.81482,22811.26084,29968.8838,31419.21591,12496.4209
,511.1459939,210.7632673,,,15628.28527,16960.77265,6794.49045,15290.57912,10432.61308,9378.996659,3710.894742,3014.596422,4120.036681,1214.4854,3668.079093,3535.468112,10464.05969,4435.955908,22910.35598,7036.105263,14672.80892,10867.58423,6261.429625,6112.109841,15863.33009,5637.477006,8506.351613,11855.71684
,527.2477106,299.8324467,,,54038.7717,101948.6382,39962.216,76721.88052,60397.30261,58419.3097,13710.55891,17636.91498,30363.11721,1750.127655,14867.21765,24404.48591,113121.0012,69466.77887,102226.1276,80447.49477,900.9549373,39811.82856,69625.24072,57042.86983,2351.695317,63786.70288,87838.48434,73037.43424
,810.5758468,465.6851929,,,41858.16508,72942.01158,25455.85792,44383.03909,55811.0258,46672.1017,38639.07332,34974.23368,45629.28759,43953.88853,27833.39114,33523.66594,84304.49392,132423.2665,24399.24045,82939.9019,27970.53104,97493.2665,65388.48836,11271.59563,62075.66019,50769.11431,2589.791312,49106.55737
,440.3520815,440.3986603,,,247949.8337,249405.9716,238255.8866,224405.2618,215636.5276,179902.4536,165680.2605,230671.6149,206429.0226,182012.5212,155342.9891,200074.7243,161167.7538,176839.4675,191684.6422,150543.1669,139439.8014,164117.0155,237431.5244,235116.2243,226540.958,226689.3413,221248.8561,205221.3147
,533.0892519,165.7610035,,,1315.565478,1730.447072,864.6679661,1495.648337,1099.543152,1141.658098,701.6244619,695.8965155,629.241855,621.2779165,552.9219143,699.4989908,1022.222427,1696.266862,1956.590673,893.5283964,1658.981423,1342.302469,1290.793602,1450.439698,1941.568359,1113.889321,1426.94545,1227.29069
,319.2367241,302.8996565,,,24890.9049,53723.47945,3447.439027,28103.63316,23614.78987,23896.21217,7380.64636,5678.177052,7131.345726,5525.73784,5694.167284,5783.247884,68179.97998,17141.61086,16373.55619,46252.24263,26348.68566,22020.09376,27895.46724,10682.51468,74536.15046,17884.40363,47325.55814,30023.69202
,841.2209062,182.9196265,,,3335.722078,5391.511419,1990.296227,4222.001605,2440.229852,3000.652633,715.0809856,1446.091649,921.0525795,971.5001685,949.2679755,1075.889382,6092.695421,10045.34907,6932.654556,2744.259051,1773.468905,6213.347266,13449.42616,4826.944704,1052.973079,9262.513766,8787.724011,5963.302232
,607.9549382,443.848556,,,29396.81723,34812.63564,2152.846004,31359.18631,26995.6325,28711.5211,33186.11847,32059.88729,31243.54695,28347.94459,25377.84623,24735.9264,87062.31775,49820.96092,36567.90788,53696.95934,46110.69853,42453.24211,33179.67783,37509.81713,36910.14563,27390.64215,32515.07753,36453.13216
,150.0400799,307.5783787,,,18389.28689,26155.95816,20374.29865,21828.88779,19713.14695,21776.19142,58976.37649,22022.02416,36978.02151,35130.66825,32695.26182,23622.22254,221118.7586,83109.28731,40507.56627,154471.7608,106348.477,50579.00947,34510.82146,64076.15332,24527.89469,26282.46911,23095.49127,19973.23637
,167.1148611,225.7402484,,,10636.27563,1860.979586,8320.050157,14250.50297,10235.02954,10755.03013,4939.576437,6246.80842,8357.014839,4910.316612,1285.066424,4998.81835,34763.5244,18110.73696,7445.293916,20599.14387,8217.699315,13153.16787,1666.699299,10774.46622,18515.61725,10724.6983,1369.578658,11559.80638
,254.2234881,358.5708337,,,70105.67001,58851.40378,56899.70294,44717.65377,47534.37297,48705.31064,89021.25612,66526.59101,59602.44812,63561.99604,53736.99996,51220.85354,59088.20131,42643.58147,53045.25179,43223.72047,42657.23151,40556.82622,56548.0413,57013.61462,50795.95527,40532.94019,37205.41313,34904.00503
,489.6825575,456.7062111,,,5678.562017,9512.259266,6531.798281,7248.071942,6412.139334,7266.660235,2207.684031,4112.428907,4615.809425,3349.064047,2327.996195,4382.612461,2151.307388,28946.38871,9863.548457,24618.39567,14179.71432,17415.19557,6307.523374,6690.444229,7892.15835,5953.200486,5196.612412,5817.722845
,391.2169297,333.3052368,,,1752529.413,1728718.631,2038959.07,1900470.65,2016326.283,1934954.735,4801.084826,2277705.476,2129878.92,7076.542221,2373212.671,2255485.991,1442369.033,11660.87349,1833272.214,1780547.095,8113.45564,1846525.007,1722652.264,9716.006636,1696857.819,1868230.464,1809827.452,1845476.043
,245.1046895,224.8975071,,,209204.0267,246346.1204,103658.6355,199494.5507,140724.1557,159648.5767,17652.95329,7796.749255,18666.64959,10471.55484,14200.86076,9170.481002,94749.97892,53070.46121,271874.6949,67661.81382,176249.4866,142259.0334,51124.7549,49201.05489,153237.0579,38592.1272,86606.21244,89903.85897
,427.0353739,288.3110046,,,1083.933978,1899.730822,2082.607079,1985.99692,2610.172376,2286.746797,3827.35221,2403.595296,3221.444504,3478.226072,2532.564615,2833.855497,2328.192637,2106.780115,2338.59563,2602.882709,2215.535793,2274.300955,1602.533662,1973.405139,2410.479255,2351.559745,1692.530453,1475.909259
,1058.504617,337.9828089,,,2958.136569,3746.647144,2831.591659,2390.462615,1757.16778,2402.032105,991.8816722,1316.810739,1453.743958,1108.8629,1326.74783,1650.818431,6168.008225,1596.3773,2793.501699,3901.877194,3872.825139,3118.840552,2753.201618,2768.507817,5263.528138,3104.07855,3958.763086,3931.01974
,536.2910848,359.0061863,,,4365.282234,5560.917837,3700.790724,4785.137663,4435.966418,2095.04247,2401.074471,3774.935017,3349.91814,2220.270576,5650.874981,3013.483414,6499.95068,3405.843166,4791.92204,4970.907814,3819.704068,3291.375933,7849.428827,1409.571767,6851.245265,2576.51252,5183.429657,4177.033143
,480.2109414,144.785912,,,2990.290431,3426.322465,2737.515217,2869.66482,2536.120778,3435.659889,1736.623029,2840.778065,3321.55203,3559.306572,2329.21335,3379.771868,12355.80739,3090.602523,12347.88933,6892.851437,7215.599323,4216.507937,20938.75393,13374.70736,5292.430092,15833.86571,7807.952766,7436.491259
,661.2895908,364.2369338,,,322525.4685,416542.9448,202556.8229,363966.3427,275530.8345,313187.7821,70615.4089,4956.729169,80742.45037,37602.45684,76436.04821,35923.17989,397746.2035,13610.70801,385180.8538,218318.137,355499.2217,183002.0223,23871.44066,134109.5076,434122.7813,73441.45683,239799.5691,276032.9374
,407.7467323,275.9529075,,,2510.519566,1766.216464,3892.430435,1979.460352,3074.991677,1697.491498,10075.02739,5747.830298,5814.818089,8091.539826,6219.714198,5041.274165,1805.697181,1943.187921,2139.252244,1246.729413,1444.953657,1834.174349,2245.740184,3584.087074,1600.383853,2355.267774,1415.317231,1783.195485
,1095.536818,280.5725257,,,1856.507981,1961.578119,1719.043456,3078.046508,1194.494118,2620.733637,951.0531452,1514.115782,1108.26237,1267.30299,913.0135298,1402.390329,2370.429457,7086.279372,3205.333718,4483.324107,2301.993027,2733.880664,6268.411719,3646.085405,2952.628049,4359.699369,3416.805982,2644.86431
